scaled_shares,prev_max_mag,new_max_mag,slashed_amount,theoretical_result,error,relative_error_percent,magnitude_ratio,slash_percentage,slash_range
4435.0,5370.0,3878.0,0.0,6.61702e-12,6.61702e-12,100.0,0.7221601489757914,27.783985102420854,25-50%
2001.0,5943.0,58.0,0.0,1.1775885e-11,1.1775885e-11,100.0,0.009759380784115767,99.02406192158843,90-100%
58.0,6153.0,5655.0,0.0,2.8884e-14,2.8884e-14,100.0,0.9190638712823013,8.093612871769869,0-10%
96.0,4585.0,1137.0,0.0,3.31008e-13,3.31008e-13,100.0,0.2479825517993457,75.20174482006543,75-90%
5.785257790484581e+21,6.093766199415655e+16,246578565777285.0,3.511135632169808e+20,3.511135632169808e+20,4185.468197387035,1.1920554019727525e-15,0.004046406732849875,99.595359326715,90-100%
5.082121480113002e+17,344552438018734.0,30.0,175105734628015.0,175105734628015.94,0.9354762909589408,5.342350968380392e-13,8.706947532430126e-14,99.9999999999913,90-100%
4586.0,3877.0,1170.0,0.0,1.2414302e-11,1.2414302e-11,100.0,0.30177972659272634,69.82202734072736,50-75%
12616.0,3.0,2.0,0.0,1.2616e-14,1.2616e-14,100.0,0.6666666666666666,33.33333333333333,25-50%
7.867238898372107e+33,3.190707591127154e+16,2.2431631117253864e+16,7.454558786287334e+31,7.454558786287334e+31,2337271416636668.0,3.1353584881993023e-15,0.703029985562846,29.697001443715394,25-50%
8.276064505207119e+29,3.0,1.0,1655212901041.0,1655212901041.4238,0.4238,2.5603957033766127e-11,0.3333333333333333,66.66666666666666,50-75%
65.0,1264337526.0,3791.0,0.0,8.2181692775e-08,8.2181692775e-08,100.0,2.9984081956292423e-06,99.99970015918043,90-100%
408.0,6060.0,254.0,0.0,2.368848e-12,2.368848e-12,100.0,0.04191419141914191,95.80858085808582,90-100%
1671.0,5702.0,1957.0,0.0,6.257895e-12,6.257895e-12,100.0,0.3432129077516661,65.67870922483338,50-75%
4754.0,2306738838.0,6214.0,0.0,1.0966206894496e-05,1.0966206894496e-05,100.0,2.6938463503686844e-06,99.99973061536497,90-100%
3.40253697658071e+37,607168487.0,96.0,2.0659129013885146e+28,2.065912901388514e+28,2276623900000.0,1.1019941346364919e-14,1.581109725808283e-07,99.99998418890274,90-100%
9.0,1064470259.0,5941.0,0.0,9.580178862e-09,9.580178862e-09,100.0,5.5811798871498575e-06,99.99944188201128,90-100%
2639.0,5553.0,988.0,0.0,1.2047035e-11,1.2047035e-11,100.0,0.1779218440482622,82.20781559517378,75-90%
5675.0,18.0,17.0,0.0,5.675e-15,5.675e-15,100.0,0.9444444444444444,5.555555555555555,0-10%
314.0,3540.0,533.0,0.0,9.44198e-13,9.44198e-13,100.0,0.15056497175141242,84.94350282485875,75-90%
598.0,1.0000000000000001e+18,533.0,597.0,597.9999999999998,0.9999999999997411,0.1672240802675153,5.329999999999999e-16,99.99999999999994,90-100%
2.2306592098489768e+24,4.2761169217764296e+16,2.0,9.538559593951648e+22,9.53855959395165e+22,9409239.479474379,9.864423854352946e-15,4.67714058475543e-17,100.0,90-100%
2288.0,3124842405.0,273.0,0.0,7.149638798016e-06,7.149638798016e-06,100.0,8.736440582193136e-08,99.99999126355942,90-100%
